"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"516",15971,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",170145,"KS","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.8586,3.9585,4.6102,NA,"07/01/2014","06/30/2017","1400 W 4TH ST","COFFEYVILLE",67337,"MONTGOMERY",6202511200,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","COFFEYVILLE","Point",-95.638346,37.040399,"1400 W 4TH ST",67337,"KS",NA,NA,NA,NA,NA,NA,NA
"517",15972,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",170145,"KS","PN",231,NA,0.9244,14.0973,15.2497,28,"07/01/2014","06/30/2017","1400 W 4TH ST","COFFEYVILLE",67337,"MONTGOMERY",6202511200,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","COFFEYVILLE","Point",-95.638346,37.040399,"1400 W 4TH ST",67337,"KS",NA,NA,NA,NA,NA,NA,NA
"518",16160,"LEHIGH VALLEY HOSPITAL - HAZLETON",390185,"PA","AMI",150,NA,1.0808,21.8843,20.2481,38,"07/01/2014","06/30/2017","700 EAST BROAD STREET","HAZLETON",18201,"LUZERNE",5705014000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Same as the national average","Above the national average","HAZLETON","Point",-75.963454,40.950464,"700 EAST BROAD STREET",18201,"PA",NA,NA,NA,NA,NA,NA,NA
"519",16162,"LEHIGH VALLEY HOSPITAL - HAZLETON",390185,"PA","COPD",456,NA,0.9638,19.0285,19.7429,84,"07/01/2014","06/30/2017","700 EAST BROAD STREET","HAZLETON",18201,"LUZERNE",5705014000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Same as the national average","Above the national average","HAZLETON","Point",-75.963454,40.950464,"700 EAST BROAD STREET",18201,"PA",NA,NA,NA,NA,NA,NA,NA
"520",16163,"LEHIGH VALLEY HOSPITAL - HAZLETON",390185,"PA","HF",398,NA,1.0795,23.369,21.6484,98,"07/01/2014","06/30/2017","700 EAST BROAD STREET","HAZLETON",18201,"LUZERNE",5705014000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Same as the national average","Above the national average","HAZLETON","Point",-75.963454,40.950464,"700 EAST BROAD STREET",18201,"PA",NA,NA,NA,NA,NA,NA,NA
"521",16164,"LEHIGH VALLEY HOSPITAL - HAZLETON",390185,"PA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.2836,6.9845,5.4411,NA,"07/01/2014","06/30/2017","700 EAST BROAD STREET","HAZLETON",18201,"LUZERNE",5705014000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Same as the national average","Above the national average","HAZLETON","Point",-75.963454,40.950464,"700 EAST BROAD STREET",18201,"PA",NA,NA,NA,NA,NA,NA,NA
"522",16165,"LEHIGH VALLEY HOSPITAL - HAZLETON",390185,"PA","PN",607,NA,0.9788,16.8523,17.2172,101,"07/01/2014","06/30/2017","700 EAST BROAD STREET","HAZLETON",18201,"LUZERNE",5705014000,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Same as the national average","Above the national average","HAZLETON","Point",-75.963454,40.950464,"700 EAST BROAD STREET",18201,"PA",NA,NA,NA,NA,NA,NA,NA
"523",16168,"MEMORIAL HOSPITAL",150072,"IN","COPD",113,NA,0.9315,16.0237,17.2015,13,"07/01/2014","06/30/2017","1101 MICHIGAN AVE","LOGANSPORT",46947,"CASS",5747537541,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","LOGANSPORT","Point",-86.361246,40.762465,"1101 MICHIGAN AVE",46947,"IN",NA,NA,NA,NA,NA,NA,NA
"524",16169,"MEMORIAL HOSPITAL",150072,"IN","HF",164,NA,0.8514,17.0265,19.9992,18,"07/01/2014","06/30/2017","1101 MICHIGAN AVE","LOGANSPORT",46947,"CASS",5747537541,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","LOGANSPORT","Point",-86.361246,40.762465,"1101 MICHIGAN AVE",46947,"IN",NA,NA,NA,NA,NA,NA,NA
"525",16171,"MEMORIAL HOSPITAL",150072,"IN","PN",229,NA,0.9116,14.1424,15.5131,27,"07/01/2014","06/30/2017","1101 MICHIGAN AVE","LOGANSPORT",46947,"CASS",5747537541,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","LOGANSPORT","Point",-86.361246,40.762465,"1101 MICHIGAN AVE",46947,"IN",NA,NA,NA,NA,NA,NA,NA
"526",16222,"SAN JOAQUIN GENERAL HOSPITAL",50167,"CA","COPD",57,NA,1.0361,19.8388,19.1475,14,"07/01/2014","06/30/2017","500 W HOSPITAL ROAD","FRENCH CAMP",95231,"SAN JOAQUIN",2094686000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FRENCH CAMP","Point",-121.282061,37.886492,"500 W HOSPITAL ROAD",95231,"CA",NA,NA,NA,NA,NA,NA,NA
"527",16223,"SAN JOAQUIN GENERAL HOSPITAL",50167,"CA","HF",78,NA,1.1115,23.2629,20.9292,25,"07/01/2014","06/30/2017","500 W HOSPITAL ROAD","FRENCH CAMP",95231,"SAN JOAQUIN",2094686000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FRENCH CAMP","Point",-121.282061,37.886492,"500 W HOSPITAL ROAD",95231,"CA",NA,NA,NA,NA,NA,NA,NA
"528",16225,"SAN JOAQUIN GENERAL HOSPITAL",50167,"CA","PN",70,NA,1.0223,18.075,17.6805,14,"07/01/2014","06/30/2017","500 W HOSPITAL ROAD","FRENCH CAMP",95231,"SAN JOAQUIN",2094686000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FRENCH CAMP","Point",-121.282061,37.886492,"500 W HOSPITAL ROAD",95231,"CA",NA,NA,NA,NA,NA,NA,NA
"529",16361,"BROADLAWNS MEDICAL CENTER",160101,"IA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0398,4.4836,4.3121,NA,"07/01/2014","06/30/2017","1801 HICKMAN ROAD","DES MOINES",50314,"POLK",5152822200,"Acute Care Hospitals",TRUE,TRUE,3,NA,"Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","DES MOINES","Point",-93.641155,41.615097,"1801 HICKMAN ROAD",50314,"IA",NA,"Results are not available for this reporting period.",NA,NA,NA,NA,NA
"530",16362,"BROADLAWNS MEDICAL CENTER",160101,"IA","PN",NA,"5 - Results are not available for this reporting period.",0.9572,13.6715,14.2827,NA,"07/01/2014","06/30/2017","1801 HICKMAN ROAD","DES MOINES",50314,"POLK",5152822200,"Acute Care Hospitals",TRUE,TRUE,3,NA,"Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","DES MOINES","Point",-93.641155,41.615097,"1801 HICKMAN ROAD",50314,"IA",NA,"Results are not available for this reporting period.",NA,NA,NA,NA,NA
"531",16431,"JOHNSON MEMORIAL HOSPITAL",150001,"IN","COPD",NA,"5 - Results are not available for this reporting period.",0.9276,16.3846,17.6626,NA,"07/01/2014","06/30/2017","1125 W JEFFERSON ST","FRANKLIN",46131,"JOHNSON",3177363300,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","FRANKLIN","Point",-86.076663,39.480598,"1125 W JEFFERSON ST",46131,"IN",NA,NA,NA,NA,NA,NA,NA
"532",16432,"JOHNSON MEMORIAL HOSPITAL",150001,"IN","HF",138,NA,1.0204,20.8129,20.397,30,"07/01/2014","06/30/2017","1125 W JEFFERSON ST","FRANKLIN",46131,"JOHNSON",3177363300,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","FRANKLIN","Point",-86.076663,39.480598,"1125 W JEFFERSON ST",46131,"IN",NA,NA,NA,NA,NA,NA,NA
"533",16433,"JOHNSON MEMORIAL HOSPITAL",150001,"IN","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9707,3.6461,3.7561,NA,"07/01/2014","06/30/2017","1125 W JEFFERSON ST","FRANKLIN",46131,"JOHNSON",3177363300,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","FRANKLIN","Point",-86.076663,39.480598,"1125 W JEFFERSON ST",46131,"IN",NA,NA,NA,NA,NA,NA,NA
"534",16434,"JOHNSON MEMORIAL HOSPITAL",150001,"IN","PN",172,NA,0.8448,13.2353,15.6661,13,"07/01/2014","06/30/2017","1125 W JEFFERSON ST","FRANKLIN",46131,"JOHNSON",3177363300,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","FRANKLIN","Point",-86.076663,39.480598,"1125 W JEFFERSON ST",46131,"IN",NA,NA,NA,NA,NA,NA,NA
"535",16465,"BELLEVUE HOSPITAL CENTER",330204,"NY","AMI",102,NA,1.0006,14.6727,14.6646,15,"07/01/2014","06/30/2017","462 FIRST AVENUE","NEW YORK",10016,"NEW YORK",2125614132,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"NEW YORK","Point",-73.97625,40.740079,"462 FIRST AVENUE",10016,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"536",16467,"BELLEVUE HOSPITAL CENTER",330204,"NY","COPD",84,NA,1.0553,17.9106,16.9718,19,"07/01/2014","06/30/2017","462 FIRST AVENUE","NEW YORK",10016,"NEW YORK",2125614132,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"NEW YORK","Point",-73.97625,40.740079,"462 FIRST AVENUE",10016,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"537",16468,"BELLEVUE HOSPITAL CENTER",330204,"NY","HF",100,NA,0.9668,19.1073,19.7624,17,"07/01/2014","06/30/2017","462 FIRST AVENUE","NEW YORK",10016,"NEW YORK",2125614132,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"NEW YORK","Point",-73.97625,40.740079,"462 FIRST AVENUE",10016,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"538",16470,"BELLEVUE HOSPITAL CENTER",330204,"NY","PN",84,NA,1.0234,13.9006,13.5827,13,"07/01/2014","06/30/2017","462 FIRST AVENUE","NEW YORK",10016,"NEW YORK",2125614132,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average",NA,"NEW YORK","Point",-73.97625,40.740079,"462 FIRST AVENUE",10016,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"539",16527,"HENRY COUNTY MEMORIAL HOSPITAL",150030,"IN","COPD",189,NA,1.0394,18.5897,17.8858,38,"07/01/2014","06/30/2017","1000 N 16TH ST","NEW CASTLE",47362,"HENRY",7655210890,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","NEW CASTLE","Point",-85.36501,39.942474,"1000 N 16TH ST",47362,"IN",NA,NA,NA,NA,NA,NA,NA
"540",16528,"HENRY COUNTY MEMORIAL HOSPITAL",150030,"IN","HF",161,NA,0.9513,19.3399,20.3293,28,"07/01/2014","06/30/2017","1000 N 16TH ST","NEW CASTLE",47362,"HENRY",7655210890,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","NEW CASTLE","Point",-85.36501,39.942474,"1000 N 16TH ST",47362,"IN",NA,NA,NA,NA,NA,NA,NA
"541",16529,"HENRY COUNTY MEMORIAL HOSPITAL",150030,"IN","HIP_KNEE",375,NA,0.9165,3.6754,4.0103,12,"07/01/2014","06/30/2017","1000 N 16TH ST","NEW CASTLE",47362,"HENRY",7655210890,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","NEW CASTLE","Point",-85.36501,39.942474,"1000 N 16TH ST",47362,"IN",NA,NA,NA,NA,NA,NA,NA
"542",16530,"HENRY COUNTY MEMORIAL HOSPITAL",150030,"IN","PN",272,NA,0.9007,14.3842,15.9709,33,"07/01/2014","06/30/2017","1000 N 16TH ST","NEW CASTLE",47362,"HENRY",7655210890,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","NEW CASTLE","Point",-85.36501,39.942474,"1000 N 16TH ST",47362,"IN",NA,NA,NA,NA,NA,NA,NA
"543",16621,"FROEDTERT SOUTH - KENOSHA MEDICAL CENTER",520021,"WI","AMI",91,NA,0.9907,12.6986,12.8174,11,"07/01/2014","06/30/2017","6308 EIGHTH AVE","KENOSHA",53143,"KENOSHA",2626562011,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","KENOSHA","Point",-87.819285,42.577712,"6308 EIGHTH AVE",53143,"WI",NA,NA,NA,NA,NA,NA,NA
"544",16622,"FROEDTERT SOUTH - KENOSHA MEDICAL CENTER",520021,"WI","CABG",NA,"5 - Results are not available for this reporting period.",0.9322,11.359,12.185,NA,"07/01/2014","06/30/2017","6308 EIGHTH AVE","KENOSHA",53143,"KENOSHA",2626562011,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","KENOSHA","Point",-87.819285,42.577712,"6308 EIGHTH AVE",53143,"WI",NA,NA,NA,NA,NA,NA,NA
"545",16623,"FROEDTERT SOUTH - KENOSHA MEDICAL CENTER",520021,"WI","COPD",321,NA,0.9341,16.8222,18.0081,49,"07/01/2014","06/30/2017","6308 EIGHTH AVE","KENOSHA",53143,"KENOSHA",2626562011,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","KENOSHA","Point",-87.819285,42.577712,"6308 EIGHTH AVE",53143,"WI",NA,NA,NA,NA,NA,NA,NA
"546",16624,"FROEDTERT SOUTH - KENOSHA MEDICAL CENTER",520021,"WI","HF",467,NA,0.973,19.4257,19.9654,89,"07/01/2014","06/30/2017","6308 EIGHTH AVE","KENOSHA",53143,"KENOSHA",2626562011,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","KENOSHA","Point",-87.819285,42.577712,"6308 EIGHTH AVE",53143,"WI",NA,NA,NA,NA,NA,NA,NA
"547",16625,"FROEDTERT SOUTH - KENOSHA MEDICAL CENTER",520021,"WI","HIP_KNEE",435,NA,1.1369,4.9045,4.3141,24,"07/01/2014","06/30/2017","6308 EIGHTH AVE","KENOSHA",53143,"KENOSHA",2626562011,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","KENOSHA","Point",-87.819285,42.577712,"6308 EIGHTH AVE",53143,"WI",NA,NA,NA,NA,NA,NA,NA
"548",16626,"FROEDTERT SOUTH - KENOSHA MEDICAL CENTER",520021,"WI","PN",434,NA,0.9751,14.8559,15.2347,63,"07/01/2014","06/30/2017","6308 EIGHTH AVE","KENOSHA",53143,"KENOSHA",2626562011,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","KENOSHA","Point",-87.819285,42.577712,"6308 EIGHTH AVE",53143,"WI",NA,NA,NA,NA,NA,NA,NA
"549",16798,"MONROE COUNTY HOSPITAL",10120,"AL","COPD",54,NA,1.0304,18.1434,17.6089,12,"07/01/2014","06/30/2017","2016 SOUTH ALABAMA AVENUE, BOX 886","MONROEVILLE",36460,"MONROE",2515753111,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","MONROEVILLE","Point",-87.319411,31.497839,"2016 SOUTH ALABAMA AVENUE, BOX 886",36460,"AL",NA,NA,NA,NA,NA,NA,NA
"550",16799,"MONROE COUNTY HOSPITAL",10120,"AL","HF",100,NA,0.9692,16.8937,17.4309,15,"07/01/2014","06/30/2017","2016 SOUTH ALABAMA AVENUE, BOX 886","MONROEVILLE",36460,"MONROE",2515753111,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","MONROEVILLE","Point",-87.319411,31.497839,"2016 SOUTH ALABAMA AVENUE, BOX 886",36460,"AL",NA,NA,NA,NA,NA,NA,NA
"551",16801,"MONROE COUNTY HOSPITAL",10120,"AL","PN",139,NA,0.9935,13.9394,14.0306,19,"07/01/2014","06/30/2017","2016 SOUTH ALABAMA AVENUE, BOX 886","MONROEVILLE",36460,"MONROE",2515753111,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","MONROEVILLE","Point",-87.319411,31.497839,"2016 SOUTH ALABAMA AVENUE, BOX 886",36460,"AL",NA,NA,NA,NA,NA,NA,NA
"552",17067,"SOUTH SUNFLOWER COUNTY HOSPITAL",250095,"MS","COPD",NA,"5 - Results are not available for this reporting period.",1.0109,16.3925,16.215,NA,"07/01/2014","06/30/2017","121 E BAKER ST","INDIANOLA",38751,"SUNFLOWER",6628875235,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","INDIANOLA","Point",-90.65024,33.457234,"121 E BAKER ST",38751,"MS",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"553",17068,"SOUTH SUNFLOWER COUNTY HOSPITAL",250095,"MS","HF",91,NA,1.0082,21.407,21.2333,20,"07/01/2014","06/30/2017","121 E BAKER ST","INDIANOLA",38751,"SUNFLOWER",6628875235,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","INDIANOLA","Point",-90.65024,33.457234,"121 E BAKER ST",38751,"MS",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"554",17070,"SOUTH SUNFLOWER COUNTY HOSPITAL",250095,"MS","PN",140,NA,0.9297,14.4793,15.5737,16,"07/01/2014","06/30/2017","121 E BAKER ST","INDIANOLA",38751,"SUNFLOWER",6628875235,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","INDIANOLA","Point",-90.65024,33.457234,"121 E BAKER ST",38751,"MS",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"555",17145,"MILAN GENERAL HOSPITAL",440060,"TN","COPD",69,NA,1.0418,18.764,18.0103,16,"07/01/2014","06/30/2017","4039 HIGHLAND ST","MILAN",38358,"GIBSON",7316861591,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average",NA,"Same as the national average","Above the national average","Same as the national average","MILAN","Point",-88.753495,35.913311,"4039 HIGHLAND ST",38358,"TN",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"556",17146,"MILAN GENERAL HOSPITAL",440060,"TN","HF",NA,"5 - Results are not available for this reporting period.",0.9792,18.7346,19.1329,NA,"07/01/2014","06/30/2017","4039 HIGHLAND ST","MILAN",38358,"GIBSON",7316861591,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average",NA,"Same as the national average","Above the national average","Same as the national average","MILAN","Point",-88.753495,35.913311,"4039 HIGHLAND ST",38358,"TN",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"557",17148,"MILAN GENERAL HOSPITAL",440060,"TN","PN",168,NA,1.0288,14.5029,14.0965,26,"07/01/2014","06/30/2017","4039 HIGHLAND ST","MILAN",38358,"GIBSON",7316861591,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average",NA,"Same as the national average","Above the national average","Same as the national average","MILAN","Point",-88.753495,35.913311,"4039 HIGHLAND ST",38358,"TN",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"558",17149,"PRINCETON COMMUNITY HOSPITAL",510046,"WV","AMI",63,NA,1.0084,19.7681,19.6025,13,"07/01/2014","06/30/2017","122 12TH STREET","PRINCETON",24740,"MERCER",3044877260,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","PRINCETON","Point",-81.113097,37.362458,"122 12TH STREET",24740,"WV",NA,NA,NA,NA,NA,NA,NA
"559",17151,"PRINCETON COMMUNITY HOSPITAL",510046,"WV","COPD",532,NA,1.0203,20.2031,19.8011,109,"07/01/2014","06/30/2017","122 12TH STREET","PRINCETON",24740,"MERCER",3044877260,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","PRINCETON","Point",-81.113097,37.362458,"122 12TH STREET",24740,"WV",NA,NA,NA,NA,NA,NA,NA
"560",17152,"PRINCETON COMMUNITY HOSPITAL",510046,"WV","HF",262,NA,1.0751,23.0172,21.4093,65,"07/01/2014","06/30/2017","122 12TH STREET","PRINCETON",24740,"MERCER",3044877260,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","PRINCETON","Point",-81.113097,37.362458,"122 12TH STREET",24740,"WV",NA,NA,NA,NA,NA,NA,NA
"561",17153,"PRINCETON COMMUNITY HOSPITAL",510046,"WV","HIP_KNEE",429,NA,1.1033,4.8835,4.4264,23,"07/01/2014","06/30/2017","122 12TH STREET","PRINCETON",24740,"MERCER",3044877260,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","PRINCETON","Point",-81.113097,37.362458,"122 12TH STREET",24740,"WV",NA,NA,NA,NA,NA,NA,NA
"562",17154,"PRINCETON COMMUNITY HOSPITAL",510046,"WV","PN",485,NA,0.9909,16.4017,16.5528,79,"07/01/2014","06/30/2017","122 12TH STREET","PRINCETON",24740,"MERCER",3044877260,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","PRINCETON","Point",-81.113097,37.362458,"122 12TH STREET",24740,"WV",NA,NA,NA,NA,NA,NA,NA
"563",17216,"HENDRICKS REGIONAL HEALTH",150005,"IN","AMI",NA,"5 - Results are not available for this reporting period.",0.9417,14.075,14.9464,NA,"07/01/2014","06/30/2017","1000 E MAIN ST","DANVILLE",46122,"HENDRICKS",3177454451,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Above the national average","Above the national average","Below the national average","DANVILLE","Point",-86.500995,39.76071,"1000 E MAIN ST",46122,"IN",NA,NA,NA,NA,NA,NA,NA
"564",17218,"HENDRICKS REGIONAL HEALTH",150005,"IN","COPD",302,NA,0.9604,16.531,17.2132,47,"07/01/2014","06/30/2017","1000 E MAIN ST","DANVILLE",46122,"HENDRICKS",3177454451,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Above the national average","Above the national average","Below the national average","DANVILLE","Point",-86.500995,39.76071,"1000 E MAIN ST",46122,"IN",NA,NA,NA,NA,NA,NA,NA
"565",17219,"HENDRICKS REGIONAL HEALTH",150005,"IN","HF",246,NA,0.9564,19.843,20.7478,46,"07/01/2014","06/30/2017","1000 E MAIN ST","DANVILLE",46122,"HENDRICKS",3177454451,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Above the national average","Above the national average","Below the national average","DANVILLE","Point",-86.500995,39.76071,"1000 E MAIN ST",46122,"IN",NA,NA,NA,NA,NA,NA,NA
"566",17220,"HENDRICKS REGIONAL HEALTH",150005,"IN","HIP_KNEE",500,NA,0.8385,3.5256,4.2047,14,"07/01/2014","06/30/2017","1000 E MAIN ST","DANVILLE",46122,"HENDRICKS",3177454451,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Above the national average","Above the national average","Below the national average","DANVILLE","Point",-86.500995,39.76071,"1000 E MAIN ST",46122,"IN",NA,NA,NA,NA,NA,NA,NA
"567",17221,"HENDRICKS REGIONAL HEALTH",150005,"IN","PN",419,NA,1.0651,16.0605,15.0784,71,"07/01/2014","06/30/2017","1000 E MAIN ST","DANVILLE",46122,"HENDRICKS",3177454451,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Above the national average","Above the national average","Below the national average","DANVILLE","Point",-86.500995,39.76071,"1000 E MAIN ST",46122,"IN",NA,NA,NA,NA,NA,NA,NA
