"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"774",13540,"MEDICAL CENTER, NAVICENT HEALTH (THE)",110107,"GA","HF",938,NA,0.9514,21.559,22.6608,199,"07/01/2014","06/30/2017","777 HEMLOCK STREET","MACON",31201,"BIBB",4786331000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Above the national average","MACON","Point",-83.636553,32.833202,"777 HEMLOCK STREET",31201,"GA",NA,NA,NA,NA,NA,NA,NA
"775",13541,"MEDICAL CENTER, NAVICENT HEALTH (THE)",110107,"GA","HIP_KNEE",700,NA,0.9912,4.3118,4.35,30,"07/01/2014","06/30/2017","777 HEMLOCK STREET","MACON",31201,"BIBB",4786331000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Above the national average","MACON","Point",-83.636553,32.833202,"777 HEMLOCK STREET",31201,"GA",NA,NA,NA,NA,NA,NA,NA
"776",13542,"MEDICAL CENTER, NAVICENT HEALTH (THE)",110107,"GA","PN",689,NA,1.0195,17.6824,17.3445,123,"07/01/2014","06/30/2017","777 HEMLOCK STREET","MACON",31201,"BIBB",4786331000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Above the national average","MACON","Point",-83.636553,32.833202,"777 HEMLOCK STREET",31201,"GA",NA,NA,NA,NA,NA,NA,NA
"777",13545,"TAWAS ST JOSEPH HOSPITAL",230100,"MI","COPD",103,NA,0.9612,17.3879,18.0896,15,"07/01/2014","06/30/2017","200 HEMLOCK","TAWAS CITY",48764,"IOSCO",9893629301,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","TAWAS CITY","Point",-83.511002,44.274911,"200 HEMLOCK",48764,"MI",NA,NA,NA,NA,NA,NA,NA
"778",13546,"TAWAS ST JOSEPH HOSPITAL",230100,"MI","HF",NA,"5 - Results are not available for this reporting period.",0.9296,18.8698,20.298,NA,"07/01/2014","06/30/2017","200 HEMLOCK","TAWAS CITY",48764,"IOSCO",9893629301,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","TAWAS CITY","Point",-83.511002,44.274911,"200 HEMLOCK",48764,"MI",NA,NA,NA,NA,NA,NA,NA
"779",13547,"TAWAS ST JOSEPH HOSPITAL",230100,"MI","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.8861,4.0088,4.5243,NA,"07/01/2014","06/30/2017","200 HEMLOCK","TAWAS CITY",48764,"IOSCO",9893629301,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","TAWAS CITY","Point",-83.511002,44.274911,"200 HEMLOCK",48764,"MI",NA,NA,NA,NA,NA,NA,NA
"780",13548,"TAWAS ST JOSEPH HOSPITAL",230100,"MI","PN",174,NA,0.834,12.8928,15.4596,12,"07/01/2014","06/30/2017","200 HEMLOCK","TAWAS CITY",48764,"IOSCO",9893629301,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","TAWAS CITY","Point",-83.511002,44.274911,"200 HEMLOCK",48764,"MI",NA,NA,NA,NA,NA,NA,NA
"781",13551,"BROWARD HEALTH IMPERIAL POINT",100200,"FL","COPD",137,NA,1.0581,21.6392,20.4517,34,"07/01/2014","06/30/2017","6401 N FEDERAL HWY","FORT LAUDERDALE",33308,"BROWARD",9547768500,"Acute Care Hospitals",FALSE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","FORT LAUDERDALE","Point",-80.108057,26.206881,"6401 N FEDERAL HWY",33308,"FL",NA,NA,NA,NA,NA,NA,NA
"782",13552,"BROWARD HEALTH IMPERIAL POINT",100200,"FL","HF",92,NA,1.0653,22.7391,21.3444,25,"07/01/2014","06/30/2017","6401 N FEDERAL HWY","FORT LAUDERDALE",33308,"BROWARD",9547768500,"Acute Care Hospitals",FALSE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","FORT LAUDERDALE","Point",-80.108057,26.206881,"6401 N FEDERAL HWY",33308,"FL",NA,NA,NA,NA,NA,NA,NA
"783",13553,"BROWARD HEALTH IMPERIAL POINT",100200,"FL","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9702,4.2627,4.3935,NA,"07/01/2014","06/30/2017","6401 N FEDERAL HWY","FORT LAUDERDALE",33308,"BROWARD",9547768500,"Acute Care Hospitals",FALSE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","FORT LAUDERDALE","Point",-80.108057,26.206881,"6401 N FEDERAL HWY",33308,"FL",NA,NA,NA,NA,NA,NA,NA
"784",13554,"BROWARD HEALTH IMPERIAL POINT",100200,"FL","PN",189,NA,1.0574,16.755,15.8453,35,"07/01/2014","06/30/2017","6401 N FEDERAL HWY","FORT LAUDERDALE",33308,"BROWARD",9547768500,"Acute Care Hospitals",FALSE,TRUE,2,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","FORT LAUDERDALE","Point",-80.108057,26.206881,"6401 N FEDERAL HWY",33308,"FL",NA,NA,NA,NA,NA,NA,NA
"785",13581,"NORTH TEXAS MEDICAL CENTER",450090,"TX","COPD",NA,"5 - Results are not available for this reporting period.",0.9974,17.3432,17.3887,NA,"07/01/2014","06/30/2017","1900 HOSPITAL BLVD","GAINESVILLE",76240,"COOKE",9406128600,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","GAINESVILLE","Point",-97.161976,33.645356,"1900 HOSPITAL BLVD",76240,"TX",NA,NA,NA,NA,NA,NA,NA
"786",13582,"NORTH TEXAS MEDICAL CENTER",450090,"TX","HF",39,NA,1.0704,22.0971,20.6431,13,"07/01/2014","06/30/2017","1900 HOSPITAL BLVD","GAINESVILLE",76240,"COOKE",9406128600,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","GAINESVILLE","Point",-97.161976,33.645356,"1900 HOSPITAL BLVD",76240,"TX",NA,NA,NA,NA,NA,NA,NA
"787",13584,"NORTH TEXAS MEDICAL CENTER",450090,"TX","PN",122,NA,0.9377,13.705,14.6157,13,"07/01/2014","06/30/2017","1900 HOSPITAL BLVD","GAINESVILLE",76240,"COOKE",9406128600,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Below the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","GAINESVILLE","Point",-97.161976,33.645356,"1900 HOSPITAL BLVD",76240,"TX",NA,NA,NA,NA,NA,NA,NA
"788",13639,"MEMORIAL HOSPITAL WEST",100281,"FL","AMI",224,NA,0.9267,15.9732,17.2364,31,"07/01/2014","06/30/2017","703 N FLAMINGO RD","PEMBROKE PINES",33028,"BROWARD",9544365000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","PEMBROKE PINES","Point",-80.309457,26.013281,"703 N FLAMINGO RD",33028,"FL",NA,NA,NA,NA,NA,NA,NA
"789",13641,"MEMORIAL HOSPITAL WEST",100281,"FL","COPD",484,NA,1.0123,22.735,22.4591,111,"07/01/2014","06/30/2017","703 N FLAMINGO RD","PEMBROKE PINES",33028,"BROWARD",9544365000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","PEMBROKE PINES","Point",-80.309457,26.013281,"703 N FLAMINGO RD",33028,"FL",NA,NA,NA,NA,NA,NA,NA
"790",13642,"MEMORIAL HOSPITAL WEST",100281,"FL","HF",372,NA,1.0054,22.487,22.3668,84,"07/01/2014","06/30/2017","703 N FLAMINGO RD","PEMBROKE PINES",33028,"BROWARD",9544365000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","PEMBROKE PINES","Point",-80.309457,26.013281,"703 N FLAMINGO RD",33028,"FL",NA,NA,NA,NA,NA,NA,NA
"791",13643,"MEMORIAL HOSPITAL WEST",100281,"FL","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.871,3.9116,4.4911,NA,"07/01/2014","06/30/2017","703 N FLAMINGO RD","PEMBROKE PINES",33028,"BROWARD",9544365000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","PEMBROKE PINES","Point",-80.309457,26.013281,"703 N FLAMINGO RD",33028,"FL",NA,NA,NA,NA,NA,NA,NA
"792",13644,"MEMORIAL HOSPITAL WEST",100281,"FL","PN",517,NA,1.0446,17.8636,17.1001,95,"07/01/2014","06/30/2017","703 N FLAMINGO RD","PEMBROKE PINES",33028,"BROWARD",9544365000,"Acute Care Hospitals",TRUE,TRUE,3,"Above the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","PEMBROKE PINES","Point",-80.309457,26.013281,"703 N FLAMINGO RD",33028,"FL",NA,NA,NA,NA,NA,NA,NA
"793",13681,"EAST JEFFERSON GENERAL HOSPITAL",190146,"LA","AMI",158,NA,0.9804,16.6063,16.9384,25,"07/01/2014","06/30/2017","4200 HOUMA BLVD","METAIRIE",70006,"JEFFERSON",5044544000,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","METAIRIE","Point",-90.181468,30.014162,"4200 HOUMA BLVD",70006,"LA",NA,NA,NA,NA,NA,NA,NA
"794",13682,"EAST JEFFERSON GENERAL HOSPITAL",190146,"LA","CABG",NA,"5 - Results are not available for this reporting period.",0.8729,11.1097,12.7275,NA,"07/01/2014","06/30/2017","4200 HOUMA BLVD","METAIRIE",70006,"JEFFERSON",5044544000,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","METAIRIE","Point",-90.181468,30.014162,"4200 HOUMA BLVD",70006,"LA",NA,NA,NA,NA,NA,NA,NA
"795",13683,"EAST JEFFERSON GENERAL HOSPITAL",190146,"LA","COPD",293,NA,0.9572,19.9196,20.8095,55,"07/01/2014","06/30/2017","4200 HOUMA BLVD","METAIRIE",70006,"JEFFERSON",5044544000,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","METAIRIE","Point",-90.181468,30.014162,"4200 HOUMA BLVD",70006,"LA",NA,NA,NA,NA,NA,NA,NA
"796",13684,"EAST JEFFERSON GENERAL HOSPITAL",190146,"LA","HF",592,NA,0.9208,19.291,20.9509,109,"07/01/2014","06/30/2017","4200 HOUMA BLVD","METAIRIE",70006,"JEFFERSON",5044544000,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","METAIRIE","Point",-90.181468,30.014162,"4200 HOUMA BLVD",70006,"LA",NA,NA,NA,NA,NA,NA,NA
"797",13685,"EAST JEFFERSON GENERAL HOSPITAL",190146,"LA","HIP_KNEE",270,NA,0.9955,4.1086,4.1273,11,"07/01/2014","06/30/2017","4200 HOUMA BLVD","METAIRIE",70006,"JEFFERSON",5044544000,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","METAIRIE","Point",-90.181468,30.014162,"4200 HOUMA BLVD",70006,"LA",NA,NA,NA,NA,NA,NA,NA
"798",13686,"EAST JEFFERSON GENERAL HOSPITAL",190146,"LA","PN",662,NA,0.9267,15.4879,16.7123,98,"07/01/2014","06/30/2017","4200 HOUMA BLVD","METAIRIE",70006,"JEFFERSON",5044544000,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","METAIRIE","Point",-90.181468,30.014162,"4200 HOUMA BLVD",70006,"LA",NA,NA,NA,NA,NA,NA,NA
"799",13689,"CHOCTAW MEMORIAL HOSPITAL",370100,"OK","COPD",161,NA,0.9866,18.0122,18.2571,28,"07/01/2014","06/30/2017","1405 EAST KIRK ROAD","HUGO",74743,"CHOCTAW",5803179500,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Below the national average","Below the national average","Same as the national average","Same as the national average","HUGO","Point",-95.497022,34.011638,"1405 EAST KIRK ROAD",74743,"OK",NA,NA,NA,NA,NA,NA,NA
"800",13690,"CHOCTAW MEMORIAL HOSPITAL",370100,"OK","HF",159,NA,1.0831,22.5515,20.822,41,"07/01/2014","06/30/2017","1405 EAST KIRK ROAD","HUGO",74743,"CHOCTAW",5803179500,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Below the national average","Below the national average","Same as the national average","Same as the national average","HUGO","Point",-95.497022,34.011638,"1405 EAST KIRK ROAD",74743,"OK",NA,NA,NA,NA,NA,NA,NA
"801",13692,"CHOCTAW MEMORIAL HOSPITAL",370100,"OK","PN",107,NA,1.0119,15.245,15.0662,17,"07/01/2014","06/30/2017","1405 EAST KIRK ROAD","HUGO",74743,"CHOCTAW",5803179500,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Below the national average","Below the national average","Same as the national average","Same as the national average","HUGO","Point",-95.497022,34.011638,"1405 EAST KIRK ROAD",74743,"OK",NA,NA,NA,NA,NA,NA,NA
"802",13789,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",440002,"TN","AMI",1268,NA,0.9472,14.3783,15.1796,179,"07/01/2014","06/30/2017","620 SKYLINE DRIVE","JACKSON",38301,"MADISON",7315415000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JACKSON","Point",-88.831973,35.63954,"620 SKYLINE DRIVE",38301,"TN",NA,NA,NA,NA,NA,NA,NA
"803",13790,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",440002,"TN","CABG",340,NA,1.0933,13.4477,12.2998,48,"07/01/2014","06/30/2017","620 SKYLINE DRIVE","JACKSON",38301,"MADISON",7315415000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JACKSON","Point",-88.831973,35.63954,"620 SKYLINE DRIVE",38301,"TN",NA,NA,NA,NA,NA,NA,NA
"804",13791,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",440002,"TN","COPD",1128,NA,1.0793,22.6106,20.9494,261,"07/01/2014","06/30/2017","620 SKYLINE DRIVE","JACKSON",38301,"MADISON",7315415000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JACKSON","Point",-88.831973,35.63954,"620 SKYLINE DRIVE",38301,"TN",NA,NA,NA,NA,NA,NA,NA
"805",13792,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",440002,"TN","HF",1945,NA,1.0558,23.4162,22.179,459,"07/01/2014","06/30/2017","620 SKYLINE DRIVE","JACKSON",38301,"MADISON",7315415000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JACKSON","Point",-88.831973,35.63954,"620 SKYLINE DRIVE",38301,"TN",NA,NA,NA,NA,NA,NA,NA
"806",13793,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",440002,"TN","HIP_KNEE",815,NA,1.0352,4.697,4.5371,39,"07/01/2014","06/30/2017","620 SKYLINE DRIVE","JACKSON",38301,"MADISON",7315415000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JACKSON","Point",-88.831973,35.63954,"620 SKYLINE DRIVE",38301,"TN",NA,NA,NA,NA,NA,NA,NA
"807",13794,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",440002,"TN","PN",1628,NA,1.0506,18.7944,17.889,309,"07/01/2014","06/30/2017","620 SKYLINE DRIVE","JACKSON",38301,"MADISON",7315415000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JACKSON","Point",-88.831973,35.63954,"620 SKYLINE DRIVE",38301,"TN",NA,NA,NA,NA,NA,NA,NA
"808",14067,"WILBARGER GENERAL HOSPITAL",450584,"TX","COPD",NA,"5 - Results are not available for this reporting period.",0.9961,17.0622,17.1294,NA,"07/01/2014","06/30/2017","920 HILLCREST DR","VERNON",76384,"WILBARGER",9405529351,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average","Same as the national average","VERNON","Point",-99.31333,34.159419,"920 HILLCREST DR",76384,"TX",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"809",14068,"WILBARGER GENERAL HOSPITAL",450584,"TX","HF",NA,"5 - Results are not available for this reporting period.",1.0008,22.8761,22.8579,NA,"07/01/2014","06/30/2017","920 HILLCREST DR","VERNON",76384,"WILBARGER",9405529351,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average","Same as the national average","VERNON","Point",-99.31333,34.159419,"920 HILLCREST DR",76384,"TX",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"810",14070,"WILBARGER GENERAL HOSPITAL",450584,"TX","PN",85,NA,0.9676,15.2313,15.7416,11,"07/01/2014","06/30/2017","920 HILLCREST DR","VERNON",76384,"WILBARGER",9405529351,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average","Same as the national average","VERNON","Point",-99.31333,34.159419,"920 HILLCREST DR",76384,"TX",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"811",14095,"CAPE CORAL HOSPITAL",100244,"FL","AMI",103,NA,1.039,17.0742,16.4327,20,"07/01/2014","06/30/2017","636 DEL PRADO BLVD","CAPE CORAL",33990,"LEE",2395742323,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","CAPE CORAL","Point",-81.940946,26.639321,"636 DEL PRADO BLVD",33990,"FL",NA,NA,NA,NA,NA,NA,NA
"812",14097,"CAPE CORAL HOSPITAL",100244,"FL","COPD",901,NA,1.0195,18.8186,18.4594,171,"07/01/2014","06/30/2017","636 DEL PRADO BLVD","CAPE CORAL",33990,"LEE",2395742323,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","CAPE CORAL","Point",-81.940946,26.639321,"636 DEL PRADO BLVD",33990,"FL",NA,NA,NA,NA,NA,NA,NA
"813",14098,"CAPE CORAL HOSPITAL",100244,"FL","HF",851,NA,1.1354,23.5897,20.7763,209,"07/01/2014","06/30/2017","636 DEL PRADO BLVD","CAPE CORAL",33990,"LEE",2395742323,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","CAPE CORAL","Point",-81.940946,26.639321,"636 DEL PRADO BLVD",33990,"FL",NA,NA,NA,NA,NA,NA,NA
"814",14099,"CAPE CORAL HOSPITAL",100244,"FL","HIP_KNEE",408,NA,1.1042,4.6436,4.2054,21,"07/01/2014","06/30/2017","636 DEL PRADO BLVD","CAPE CORAL",33990,"LEE",2395742323,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","CAPE CORAL","Point",-81.940946,26.639321,"636 DEL PRADO BLVD",33990,"FL",NA,NA,NA,NA,NA,NA,NA
"815",14100,"CAPE CORAL HOSPITAL",100244,"FL","PN",1010,NA,1.0907,17.4062,15.9587,181,"07/01/2014","06/30/2017","636 DEL PRADO BLVD","CAPE CORAL",33990,"LEE",2395742323,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","CAPE CORAL","Point",-81.940946,26.639321,"636 DEL PRADO BLVD",33990,"FL",NA,NA,NA,NA,NA,NA,NA
"816",14138,"WASHINGTON HOSPITAL",50195,"CA","AMI",196,NA,1.0489,17.3349,16.5262,37,"07/01/2014","06/30/2017","2000 MOWRY AVE","FREMONT",94538,"ALAMEDA",5107971111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FREMONT","Point",-121.98087,37.557653,"2000 MOWRY AVE",94538,"CA",NA,NA,NA,NA,NA,NA,NA
"817",14139,"WASHINGTON HOSPITAL",50195,"CA","CABG",NA,"5 - Results are not available for this reporting period.",0.9833,14.3124,14.5562,NA,"07/01/2014","06/30/2017","2000 MOWRY AVE","FREMONT",94538,"ALAMEDA",5107971111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FREMONT","Point",-121.98087,37.557653,"2000 MOWRY AVE",94538,"CA",NA,NA,NA,NA,NA,NA,NA
"818",14140,"WASHINGTON HOSPITAL",50195,"CA","COPD",359,NA,1.1253,22.521,20.0127,90,"07/01/2014","06/30/2017","2000 MOWRY AVE","FREMONT",94538,"ALAMEDA",5107971111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FREMONT","Point",-121.98087,37.557653,"2000 MOWRY AVE",94538,"CA",NA,NA,NA,NA,NA,NA,NA
"819",14141,"WASHINGTON HOSPITAL",50195,"CA","HF",532,NA,1.1808,24.6414,20.8681,142,"07/01/2014","06/30/2017","2000 MOWRY AVE","FREMONT",94538,"ALAMEDA",5107971111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FREMONT","Point",-121.98087,37.557653,"2000 MOWRY AVE",94538,"CA",NA,NA,NA,NA,NA,NA,NA
"820",14142,"WASHINGTON HOSPITAL",50195,"CA","HIP_KNEE",2413,NA,0.8168,3.0304,3.7102,69,"07/01/2014","06/30/2017","2000 MOWRY AVE","FREMONT",94538,"ALAMEDA",5107971111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FREMONT","Point",-121.98087,37.557653,"2000 MOWRY AVE",94538,"CA",NA,NA,NA,NA,NA,NA,NA
"821",14143,"WASHINGTON HOSPITAL",50195,"CA","PN",749,NA,1.2678,19.5782,15.4432,161,"07/01/2014","06/30/2017","2000 MOWRY AVE","FREMONT",94538,"ALAMEDA",5107971111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","FREMONT","Point",-121.98087,37.557653,"2000 MOWRY AVE",94538,"CA",NA,NA,NA,NA,NA,NA,NA
"822",14144,"ALAMEDA HOSPITAL",50211,"CA","AMI",NA,"5 - Results are not available for this reporting period.",1.0402,22.4477,21.5795,NA,"07/01/2014","06/30/2017","2070 CLINTON AVENUE","ALAMEDA",94501,"ALAMEDA",5105223700,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","ALAMEDA","Point",-122.253541,37.76323,"2070 CLINTON AVENUE",94501,"CA",NA,NA,NA,NA,NA,NA,NA
"823",14146,"ALAMEDA HOSPITAL",50211,"CA","COPD",96,NA,0.9841,17.9037,18.1931,16,"07/01/2014","06/30/2017","2070 CLINTON AVENUE","ALAMEDA",94501,"ALAMEDA",5105223700,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","ALAMEDA","Point",-122.253541,37.76323,"2070 CLINTON AVENUE",94501,"CA",NA,NA,NA,NA,NA,NA,NA
"824",14147,"ALAMEDA HOSPITAL",50211,"CA","HF",121,NA,1.0422,20.1729,19.3567,27,"07/01/2014","06/30/2017","2070 CLINTON AVENUE","ALAMEDA",94501,"ALAMEDA",5105223700,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","ALAMEDA","Point",-122.253541,37.76323,"2070 CLINTON AVENUE",94501,"CA",NA,NA,NA,NA,NA,NA,NA
"825",14149,"ALAMEDA HOSPITAL",50211,"CA","PN",263,NA,1.0717,16.684,15.5672,48,"07/01/2014","06/30/2017","2070 CLINTON AVENUE","ALAMEDA",94501,"ALAMEDA",5105223700,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","ALAMEDA","Point",-122.253541,37.76323,"2070 CLINTON AVENUE",94501,"CA",NA,NA,NA,NA,NA,NA,NA
"826",14211,"TIFT REGIONAL MEDICAL CENTER",110095,"GA","AMI",157,NA,0.9873,14.5141,14.7014,22,"07/01/2014","06/30/2017","901 E 18TH STREET","TIFTON",31793,"TIFT",2293827120,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","TIFTON","Point",-83.491076,31.470402,"901 E 18TH STREET",31793,"GA",NA,NA,NA,NA,NA,NA,NA
