"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"1050",16189,"BAPTIST MEMORIAL HOSPITAL BOONEVILLE",250044,"MS","PN",186,NA,0.8298,12.7413,15.3538,13,"07/01/2014","06/30/2017","100 HOSPITAL DRIVE","BOONEVILLE",38829,"PRENTISS",6627205000,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average","Same as the national average","BOONEVILLE","Point",-88.565763,34.656337,"100 HOSPITAL DRIVE",38829,"MS",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"1051",16226,"SETON MEDICAL CENTER",50289,"CA","AMI",162,NA,0.9811,16.7963,17.1191,26,"07/01/2014","06/30/2017","1900 SULLIVAN AVENUE","DALY CITY",94015,"SAN MATEO",6509924000,"Acute Care Hospitals",TRUE,NA,3,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","DALY CITY","Point",-122.47291,37.680315,"1900 SULLIVAN AVENUE",94015,"CA",NA,NA,NA,NA,NA,NA,NA
"1052",16227,"SETON MEDICAL CENTER",50289,"CA","CABG",NA,"5 - Results are not available for this reporting period.",0.9983,15.293,15.319,NA,"07/01/2014","06/30/2017","1900 SULLIVAN AVENUE","DALY CITY",94015,"SAN MATEO",6509924000,"Acute Care Hospitals",TRUE,NA,3,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","DALY CITY","Point",-122.47291,37.680315,"1900 SULLIVAN AVENUE",94015,"CA",NA,NA,NA,NA,NA,NA,NA
"1053",16228,"SETON MEDICAL CENTER",50289,"CA","COPD",187,NA,1.003,20.1978,20.1373,38,"07/01/2014","06/30/2017","1900 SULLIVAN AVENUE","DALY CITY",94015,"SAN MATEO",6509924000,"Acute Care Hospitals",TRUE,NA,3,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","DALY CITY","Point",-122.47291,37.680315,"1900 SULLIVAN AVENUE",94015,"CA",NA,NA,NA,NA,NA,NA,NA
"1054",16229,"SETON MEDICAL CENTER",50289,"CA","HF",398,NA,0.9535,20.8691,21.8862,80,"07/01/2014","06/30/2017","1900 SULLIVAN AVENUE","DALY CITY",94015,"SAN MATEO",6509924000,"Acute Care Hospitals",TRUE,NA,3,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","DALY CITY","Point",-122.47291,37.680315,"1900 SULLIVAN AVENUE",94015,"CA",NA,NA,NA,NA,NA,NA,NA
"1055",16230,"SETON MEDICAL CENTER",50289,"CA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0239,4.8473,4.7343,NA,"07/01/2014","06/30/2017","1900 SULLIVAN AVENUE","DALY CITY",94015,"SAN MATEO",6509924000,"Acute Care Hospitals",TRUE,NA,3,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","DALY CITY","Point",-122.47291,37.680315,"1900 SULLIVAN AVENUE",94015,"CA",NA,NA,NA,NA,NA,NA,NA
"1056",16231,"SETON MEDICAL CENTER",50289,"CA","PN",399,NA,1.0784,18.1493,16.8294,77,"07/01/2014","06/30/2017","1900 SULLIVAN AVENUE","DALY CITY",94015,"SAN MATEO",6509924000,"Acute Care Hospitals",TRUE,NA,3,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Below the national average","DALY CITY","Point",-122.47291,37.680315,"1900 SULLIVAN AVENUE",94015,"CA",NA,NA,NA,NA,NA,NA,NA
"1057",16267,"ST VINCENT HEALTHCARE",270049,"MT","AMI",304,NA,0.8943,11.6962,13.0785,29,"07/01/2014","06/30/2017","1233 N 30TH ST","BILLINGS",59101,"YELLOWSTONE",4066577000,"Acute Care Hospitals",TRUE,TRUE,5,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","BILLINGS","Point",-108.520281,45.793166,"1233 N 30TH ST",59101,"MT",NA,NA,NA,NA,NA,NA,NA
"1058",16268,"ST VINCENT HEALTHCARE",270049,"MT","CABG",107,NA,1.0297,12.3868,12.0296,14,"07/01/2014","06/30/2017","1233 N 30TH ST","BILLINGS",59101,"YELLOWSTONE",4066577000,"Acute Care Hospitals",TRUE,TRUE,5,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","BILLINGS","Point",-108.520281,45.793166,"1233 N 30TH ST",59101,"MT",NA,NA,NA,NA,NA,NA,NA
"1059",16269,"ST VINCENT HEALTHCARE",270049,"MT","COPD",254,NA,0.8981,16.0809,17.9055,33,"07/01/2014","06/30/2017","1233 N 30TH ST","BILLINGS",59101,"YELLOWSTONE",4066577000,"Acute Care Hospitals",TRUE,TRUE,5,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","BILLINGS","Point",-108.520281,45.793166,"1233 N 30TH ST",59101,"MT",NA,NA,NA,NA,NA,NA,NA
"1060",16270,"ST VINCENT HEALTHCARE",270049,"MT","HF",462,NA,0.9298,18.9554,20.3863,83,"07/01/2014","06/30/2017","1233 N 30TH ST","BILLINGS",59101,"YELLOWSTONE",4066577000,"Acute Care Hospitals",TRUE,TRUE,5,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","BILLINGS","Point",-108.520281,45.793166,"1233 N 30TH ST",59101,"MT",NA,NA,NA,NA,NA,NA,NA
"1061",16271,"ST VINCENT HEALTHCARE",270049,"MT","HIP_KNEE",1196,NA,0.8483,3.2916,3.8801,36,"07/01/2014","06/30/2017","1233 N 30TH ST","BILLINGS",59101,"YELLOWSTONE",4066577000,"Acute Care Hospitals",TRUE,TRUE,5,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","BILLINGS","Point",-108.520281,45.793166,"1233 N 30TH ST",59101,"MT",NA,NA,NA,NA,NA,NA,NA
"1062",16272,"ST VINCENT HEALTHCARE",270049,"MT","PN",638,NA,0.8458,12.7968,15.1301,72,"07/01/2014","06/30/2017","1233 N 30TH ST","BILLINGS",59101,"YELLOWSTONE",4066577000,"Acute Care Hospitals",TRUE,TRUE,5,"Below the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","BILLINGS","Point",-108.520281,45.793166,"1233 N 30TH ST",59101,"MT",NA,NA,NA,NA,NA,NA,NA
"1063",16405,"MOUNT CARMEL ST ANN'S",360012,"OH","AMI",151,NA,1.0691,16.4507,15.387,29,"07/01/2014","06/30/2017","500 SOUTH CLEVELAND AVENUE","WESTERVILLE",43081,"FRANKLIN",6148984000,"Acute Care Hospitals",FALSE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","WESTERVILLE","Point",-82.948909,40.114374,"500 SOUTH CLEVELAND AVENUE",43081,"OH",NA,NA,NA,NA,NA,NA,NA
"1064",16407,"MOUNT CARMEL ST ANN'S",360012,"OH","COPD",296,NA,0.9862,19.2753,19.5457,56,"07/01/2014","06/30/2017","500 SOUTH CLEVELAND AVENUE","WESTERVILLE",43081,"FRANKLIN",6148984000,"Acute Care Hospitals",FALSE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","WESTERVILLE","Point",-82.948909,40.114374,"500 SOUTH CLEVELAND AVENUE",43081,"OH",NA,NA,NA,NA,NA,NA,NA
"1065",16408,"MOUNT CARMEL ST ANN'S",360012,"OH","HF",340,NA,1.0409,21.8872,21.0262,77,"07/01/2014","06/30/2017","500 SOUTH CLEVELAND AVENUE","WESTERVILLE",43081,"FRANKLIN",6148984000,"Acute Care Hospitals",FALSE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","WESTERVILLE","Point",-82.948909,40.114374,"500 SOUTH CLEVELAND AVENUE",43081,"OH",NA,NA,NA,NA,NA,NA,NA
"1066",16409,"MOUNT CARMEL ST ANN'S",360012,"OH","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.8556,4.2817,5.0043,NA,"07/01/2014","06/30/2017","500 SOUTH CLEVELAND AVENUE","WESTERVILLE",43081,"FRANKLIN",6148984000,"Acute Care Hospitals",FALSE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","WESTERVILLE","Point",-82.948909,40.114374,"500 SOUTH CLEVELAND AVENUE",43081,"OH",NA,NA,NA,NA,NA,NA,NA
"1067",16410,"MOUNT CARMEL ST ANN'S",360012,"OH","PN",509,NA,0.9321,16.1588,17.3362,78,"07/01/2014","06/30/2017","500 SOUTH CLEVELAND AVENUE","WESTERVILLE",43081,"FRANKLIN",6148984000,"Acute Care Hospitals",FALSE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","WESTERVILLE","Point",-82.948909,40.114374,"500 SOUTH CLEVELAND AVENUE",43081,"OH",NA,NA,NA,NA,NA,NA,NA
"1068",16663,"HACKETTSTOWN MEDICAL CENTER",310115,"NJ","AMI",63,NA,1.0157,19.0309,18.7365,13,"07/01/2014","06/30/2017","651 WILLOW GROVE ST","HACKETTSTOWN",7840,"WARREN",9088525100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","HACKETTSTOWN","Point",-74.81378,40.861646,"651 WILLOW GROVE ST",7840,"NJ",NA,NA,NA,NA,NA,NA,NA
"1069",16665,"HACKETTSTOWN MEDICAL CENTER",310115,"NJ","COPD",195,NA,1.0079,18.1622,18.0206,36,"07/01/2014","06/30/2017","651 WILLOW GROVE ST","HACKETTSTOWN",7840,"WARREN",9088525100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","HACKETTSTOWN","Point",-74.81378,40.861646,"651 WILLOW GROVE ST",7840,"NJ",NA,NA,NA,NA,NA,NA,NA
"1070",16666,"HACKETTSTOWN MEDICAL CENTER",310115,"NJ","HF",420,NA,0.9965,19.815,19.8854,83,"07/01/2014","06/30/2017","651 WILLOW GROVE ST","HACKETTSTOWN",7840,"WARREN",9088525100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","HACKETTSTOWN","Point",-74.81378,40.861646,"651 WILLOW GROVE ST",7840,"NJ",NA,NA,NA,NA,NA,NA,NA
"1071",16667,"HACKETTSTOWN MEDICAL CENTER",310115,"NJ","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0122,4.7868,4.7291,NA,"07/01/2014","06/30/2017","651 WILLOW GROVE ST","HACKETTSTOWN",7840,"WARREN",9088525100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","HACKETTSTOWN","Point",-74.81378,40.861646,"651 WILLOW GROVE ST",7840,"NJ",NA,NA,NA,NA,NA,NA,NA
"1072",16668,"HACKETTSTOWN MEDICAL CENTER",310115,"NJ","PN",332,NA,1.0238,16.1446,15.7688,55,"07/01/2014","06/30/2017","651 WILLOW GROVE ST","HACKETTSTOWN",7840,"WARREN",9088525100,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","HACKETTSTOWN","Point",-74.81378,40.861646,"651 WILLOW GROVE ST",7840,"NJ",NA,NA,NA,NA,NA,NA,NA
"1073",16681,"MERCY HOSPITAL JOPLIN",260001,"MO","AMI",205,NA,1.0526,15.0574,14.3055,34,"07/01/2014","06/30/2017","100 MERCY WAY","JOPLIN",64804,"JASPER",4177812727,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","JOPLIN","Point",-94.511799,37.034697,"100 MERCY WAY",64804,"MO",NA,NA,NA,NA,NA,NA,NA
"1074",16682,"MERCY HOSPITAL JOPLIN",260001,"MO","CABG",106,NA,1.241,16.3507,13.1752,23,"07/01/2014","06/30/2017","100 MERCY WAY","JOPLIN",64804,"JASPER",4177812727,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","JOPLIN","Point",-94.511799,37.034697,"100 MERCY WAY",64804,"MO",NA,NA,NA,NA,NA,NA,NA
"1075",16683,"MERCY HOSPITAL JOPLIN",260001,"MO","COPD",350,NA,0.9993,21.4438,21.4584,75,"07/01/2014","06/30/2017","100 MERCY WAY","JOPLIN",64804,"JASPER",4177812727,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","JOPLIN","Point",-94.511799,37.034697,"100 MERCY WAY",64804,"MO",NA,NA,NA,NA,NA,NA,NA
"1076",16684,"MERCY HOSPITAL JOPLIN",260001,"MO","HF",476,NA,1.0811,23.9231,22.1289,119,"07/01/2014","06/30/2017","100 MERCY WAY","JOPLIN",64804,"JASPER",4177812727,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","JOPLIN","Point",-94.511799,37.034697,"100 MERCY WAY",64804,"MO",NA,NA,NA,NA,NA,NA,NA
"1077",16685,"MERCY HOSPITAL JOPLIN",260001,"MO","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.033,7.5528,7.3112,NA,"07/01/2014","06/30/2017","100 MERCY WAY","JOPLIN",64804,"JASPER",4177812727,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","JOPLIN","Point",-94.511799,37.034697,"100 MERCY WAY",64804,"MO",NA,NA,NA,NA,NA,NA,NA
"1078",16686,"MERCY HOSPITAL JOPLIN",260001,"MO","PN",784,NA,1.1509,20.0693,17.4379,166,"07/01/2014","06/30/2017","100 MERCY WAY","JOPLIN",64804,"JASPER",4177812727,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","JOPLIN","Point",-94.511799,37.034697,"100 MERCY WAY",64804,"MO",NA,NA,NA,NA,NA,NA,NA
"1079",16760,"FRANCISCAN HEALTH HAMMOND",150004,"IN","AMI",133,NA,1.0974,20.2612,18.4622,33,"07/01/2014","06/30/2017","5454 HOHMAN AVE","HAMMOND",46320,"LAKE",2199322300,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","HAMMOND","Point",-87.52201,41.61449,"5454 HOHMAN AVE",46320,"IN",NA,NA,NA,NA,NA,NA,NA
"1080",16762,"FRANCISCAN HEALTH HAMMOND",150004,"IN","COPD",311,NA,1.1964,23.4892,19.6326,87,"07/01/2014","06/30/2017","5454 HOHMAN AVE","HAMMOND",46320,"LAKE",2199322300,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","HAMMOND","Point",-87.52201,41.61449,"5454 HOHMAN AVE",46320,"IN",NA,NA,NA,NA,NA,NA,NA
"1081",16763,"FRANCISCAN HEALTH HAMMOND",150004,"IN","HF",366,NA,1.0904,24.6633,22.6188,96,"07/01/2014","06/30/2017","5454 HOHMAN AVE","HAMMOND",46320,"LAKE",2199322300,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","HAMMOND","Point",-87.52201,41.61449,"5454 HOHMAN AVE",46320,"IN",NA,NA,NA,NA,NA,NA,NA
"1082",16765,"FRANCISCAN HEALTH HAMMOND",150004,"IN","PN",224,NA,1.0187,18.2432,17.9086,42,"07/01/2014","06/30/2017","5454 HOHMAN AVE","HAMMOND",46320,"LAKE",2199322300,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","HAMMOND","Point",-87.52201,41.61449,"5454 HOHMAN AVE",46320,"IN",NA,NA,NA,NA,NA,NA,NA
"1083",16873,"PROVIDENCE HOSPITAL",10090,"AL","AMI",258,NA,1.1529,16.3729,14.2009,51,"07/01/2014","06/30/2017","6801 AIRPORT BOULEVARD","MOBILE",36608,"MOBILE",2516331000,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Same as the national average","Same as the national average","Above the national average","Same as the national average","Below the national average","MOBILE","Point",-88.198329,30.68169,"6801 AIRPORT BOULEVARD",36608,"AL",NA,NA,NA,NA,NA,NA,NA
"1084",16874,"PROVIDENCE HOSPITAL",10090,"AL","CABG",148,NA,1.124,13.513,12.0225,23,"07/01/2014","06/30/2017","6801 AIRPORT BOULEVARD","MOBILE",36608,"MOBILE",2516331000,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Same as the national average","Same as the national average","Above the national average","Same as the national average","Below the national average","MOBILE","Point",-88.198329,30.68169,"6801 AIRPORT BOULEVARD",36608,"AL",NA,NA,NA,NA,NA,NA,NA
"1085",16875,"PROVIDENCE HOSPITAL",10090,"AL","COPD",464,NA,1.0035,18.2626,18.1982,85,"07/01/2014","06/30/2017","6801 AIRPORT BOULEVARD","MOBILE",36608,"MOBILE",2516331000,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Same as the national average","Same as the national average","Above the national average","Same as the national average","Below the national average","MOBILE","Point",-88.198329,30.68169,"6801 AIRPORT BOULEVARD",36608,"AL",NA,NA,NA,NA,NA,NA,NA
"1086",16876,"PROVIDENCE HOSPITAL",10090,"AL","HF",602,NA,0.9395,18.9218,20.1396,110,"07/01/2014","06/30/2017","6801 AIRPORT BOULEVARD","MOBILE",36608,"MOBILE",2516331000,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Same as the national average","Same as the national average","Above the national average","Same as the national average","Below the national average","MOBILE","Point",-88.198329,30.68169,"6801 AIRPORT BOULEVARD",36608,"AL",NA,NA,NA,NA,NA,NA,NA
"1087",16877,"PROVIDENCE HOSPITAL",10090,"AL","HIP_KNEE",462,NA,0.8824,3.5858,4.0637,14,"07/01/2014","06/30/2017","6801 AIRPORT BOULEVARD","MOBILE",36608,"MOBILE",2516331000,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Same as the national average","Same as the national average","Above the national average","Same as the national average","Below the national average","MOBILE","Point",-88.198329,30.68169,"6801 AIRPORT BOULEVARD",36608,"AL",NA,NA,NA,NA,NA,NA,NA
"1088",16878,"PROVIDENCE HOSPITAL",10090,"AL","PN",610,NA,1.1312,17.4799,15.4523,114,"07/01/2014","06/30/2017","6801 AIRPORT BOULEVARD","MOBILE",36608,"MOBILE",2516331000,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Same as the national average","Same as the national average","Above the national average","Same as the national average","Below the national average","MOBILE","Point",-88.198329,30.68169,"6801 AIRPORT BOULEVARD",36608,"AL",NA,NA,NA,NA,NA,NA,NA
"1089",16921,"ST JOSEPH'S UNIVERSITY MEDICAL CENTER",310019,"NJ","AMI",430,NA,1.1439,19.167,16.7553,91,"07/01/2014","06/30/2017","703 MAIN ST","PATERSON",7503,"PASSAIC",9737542010,"Acute Care Hospitals",TRUE,TRUE,1,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","PATERSON","Point",-74.166751,40.902456,"703 MAIN ST",7503,"NJ",NA,NA,NA,NA,NA,NA,NA
"1090",16922,"ST JOSEPH'S UNIVERSITY MEDICAL CENTER",310019,"NJ","CABG",135,NA,1.2447,17.7602,14.2689,30,"07/01/2014","06/30/2017","703 MAIN ST","PATERSON",7503,"PASSAIC",9737542010,"Acute Care Hospitals",TRUE,TRUE,1,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","PATERSON","Point",-74.166751,40.902456,"703 MAIN ST",7503,"NJ",NA,NA,NA,NA,NA,NA,NA
"1091",16923,"ST JOSEPH'S UNIVERSITY MEDICAL CENTER",310019,"NJ","COPD",641,NA,1.1728,24.2449,20.6727,168,"07/01/2014","06/30/2017","703 MAIN ST","PATERSON",7503,"PASSAIC",9737542010,"Acute Care Hospitals",TRUE,TRUE,1,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","PATERSON","Point",-74.166751,40.902456,"703 MAIN ST",7503,"NJ",NA,NA,NA,NA,NA,NA,NA
"1092",16924,"ST JOSEPH'S UNIVERSITY MEDICAL CENTER",310019,"NJ","HF",1136,NA,1.1679,25.4161,21.7621,299,"07/01/2014","06/30/2017","703 MAIN ST","PATERSON",7503,"PASSAIC",9737542010,"Acute Care Hospitals",TRUE,TRUE,1,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","PATERSON","Point",-74.166751,40.902456,"703 MAIN ST",7503,"NJ",NA,NA,NA,NA,NA,NA,NA
"1093",16925,"ST JOSEPH'S UNIVERSITY MEDICAL CENTER",310019,"NJ","HIP_KNEE",398,NA,1.1876,5.3803,4.5305,25,"07/01/2014","06/30/2017","703 MAIN ST","PATERSON",7503,"PASSAIC",9737542010,"Acute Care Hospitals",TRUE,TRUE,1,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","PATERSON","Point",-74.166751,40.902456,"703 MAIN ST",7503,"NJ",NA,NA,NA,NA,NA,NA,NA
"1094",16926,"ST JOSEPH'S UNIVERSITY MEDICAL CENTER",310019,"NJ","PN",1166,NA,1.2002,21.1438,17.6165,258,"07/01/2014","06/30/2017","703 MAIN ST","PATERSON",7503,"PASSAIC",9737542010,"Acute Care Hospitals",TRUE,TRUE,1,"Above the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","PATERSON","Point",-74.166751,40.902456,"703 MAIN ST",7503,"NJ",NA,NA,NA,NA,NA,NA,NA
"1095",17017,"PRESENCE SAINT JOSEPH HOSPITAL - ELGIN",140217,"IL","AMI",135,NA,0.9828,15.6082,15.8821,20,"07/01/2014","06/30/2017","77 N AIRLITE STREET","ELGIN",60123,"KANE",8476953200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","ELGIN","Point",-88.327934,42.036242,"77 N AIRLITE STREET",60123,"IL",NA,NA,NA,NA,NA,NA,NA
"1096",17018,"PRESENCE SAINT JOSEPH HOSPITAL - ELGIN",140217,"IL","CABG",NA,"5 - Results are not available for this reporting period.",0.8265,11.5257,13.9454,NA,"07/01/2014","06/30/2017","77 N AIRLITE STREET","ELGIN",60123,"KANE",8476953200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","ELGIN","Point",-88.327934,42.036242,"77 N AIRLITE STREET",60123,"IL",NA,NA,NA,NA,NA,NA,NA
"1097",17019,"PRESENCE SAINT JOSEPH HOSPITAL - ELGIN",140217,"IL","COPD",197,NA,0.959,17.8223,18.5843,32,"07/01/2014","06/30/2017","77 N AIRLITE STREET","ELGIN",60123,"KANE",8476953200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","ELGIN","Point",-88.327934,42.036242,"77 N AIRLITE STREET",60123,"IL",NA,NA,NA,NA,NA,NA,NA
"1098",17020,"PRESENCE SAINT JOSEPH HOSPITAL - ELGIN",140217,"IL","HF",259,NA,0.9914,22.2258,22.419,57,"07/01/2014","06/30/2017","77 N AIRLITE STREET","ELGIN",60123,"KANE",8476953200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","ELGIN","Point",-88.327934,42.036242,"77 N AIRLITE STREET",60123,"IL",NA,NA,NA,NA,NA,NA,NA
"1099",17021,"PRESENCE SAINT JOSEPH HOSPITAL - ELGIN",140217,"IL","HIP_KNEE",860,NA,0.8455,3.7768,4.4669,29,"07/01/2014","06/30/2017","77 N AIRLITE STREET","ELGIN",60123,"KANE",8476953200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","ELGIN","Point",-88.327934,42.036242,"77 N AIRLITE STREET",60123,"IL",NA,NA,NA,NA,NA,NA,NA
"1100",17022,"PRESENCE SAINT JOSEPH HOSPITAL - ELGIN",140217,"IL","PN",399,NA,0.8943,15.2083,17.0054,54,"07/01/2014","06/30/2017","77 N AIRLITE STREET","ELGIN",60123,"KANE",8476953200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","ELGIN","Point",-88.327934,42.036242,"77 N AIRLITE STREET",60123,"IL",NA,NA,NA,NA,NA,NA,NA
"1101",17317,"SAINT THOMAS RUTHERFORD HOSPITAL",440053,"TN","AMI",269,NA,1.0688,15.9458,14.9198,47,"07/01/2014","06/30/2017","1700 MEDICAL CENTER PARKWAY","MURFREESBORO",37129,"RUTHERFORD",6153964100,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Above the national average","MURFREESBORO","Point",-86.424241,35.85864,"1700 MEDICAL CENTER PARKWAY",37129,"TN",NA,NA,NA,NA,NA,NA,NA
"1102",17319,"SAINT THOMAS RUTHERFORD HOSPITAL",440053,"TN","COPD",668,NA,1.1358,22.7715,20.0494,162,"07/01/2014","06/30/2017","1700 MEDICAL CENTER PARKWAY","MURFREESBORO",37129,"RUTHERFORD",6153964100,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Above the national average","MURFREESBORO","Point",-86.424241,35.85864,"1700 MEDICAL CENTER PARKWAY",37129,"TN",NA,NA,NA,NA,NA,NA,NA
